お仕事No.,応募数 合計
2203465599.0,0.6752988584243422
2203509562.0,0.7649480655313424
2203558894.0,0.145310049774962
2203554790.0,0.2896534869874552
2203557095.0,-0.20188625146344738
2203558970.0,0.45328166459045016
2203527260.0,1.6178122482677861
2203555917.0,0.8110263981177924
2203551251.0,0.4073133345156915
2203482674.0,0.6286891165405841
2203557736.0,1.1032163520792913
2203526057.0,0.5856698115257164
2203540404.0,0.9860829276942045
2203536042.0,0.29730862235440153
2203535595.0,0.495878976477445
2203549461.0,0.2099577646507256
2203559081.0,0.5706682343747282
2203559837.0,0.41354247083781537
2203548827.0,0.7112932976198677
2203530478.0,0.4929170233642082
2203558285.0,0.4374741427368276
2203553081.0,0.5780025884706508
2203518798.0,0.45731591585973974
2203543552.0,0.6856249803971051
2203559123.0,0.42393727464779835
2203555637.0,0.597997549722478
2203552948.0,-0.0299424937222239
2203553994.0,0.823082275368139
2203539620.0,0.507512562057015
2203558606.0,0.32651467562636305
2203559294.0,0.5093839291004827
2203534113.0,0.5225618021567127
2203522648.0,0.0666715810707313
2203475337.0,0.37735736988326396
2203546472.0,0.46415246019463735
2203555627.0,0.22692586406968548
2203557490.0,0.30934386457123186
2203557525.0,0.587624095055906
2203557478.0,1.0525894462447374
2203557757.0,0.11263012458599665
2203559854.0,0.6555971431486729
2203555924.0,0.33698026444992285
2203540727.0,0.421478432522836
2203529579.0,0.6071331547651979
2203557314.0,0.36771365826380104
2203543274.0,1.180174909539668
2203542056.0,0.5330476154499892
2203553234.0,0.0433715344641195
2203557602.0,0.5688431266683042
2203543660.0,0.7292356463012629
2203559022.0,0.1644292996972439
2203559380.0,0.47745861939301165
2203556112.0,0.6181507766295097
2203546486.0,0.41354247083781537
2203514164.0,0.6096015447620339
2203556194.0,0.9656727728736221
2203469907.0,0.5809116527804611
2203516439.0,0.7483551872961489
2203559877.0,0.25890705322978025
2203558587.0,0.5073858122131739
2203556081.0,0.22083603452719816
2203539792.0,0.12140197072892785
2203550991.0,0.39895271773394325
2203539501.0,0.38234896656648015
2203525758.0,1.293713308797249
2203549053.0,0.11263012458599665
2203531586.0,1.050858033122002
2203535877.0,0.443447841719531
2203556979.0,0.4996049378234126
2203559459.0,0.449006466371603
2203542731.0,0.4944874757737967
2203559406.0,1.8063914515617683
2203559615.0,0.15931652154395856
2203559941.0,0.9483059590060708
2203506697.0,0.6376956189977755
2203555403.0,0.4873546059724115
2203524536.0,0.6365702740325911
2203554563.0,0.2896950613834113
2203527460.0,0.7274650932548634
2203559075.0,0.41354247083781537
2203503541.0,0.5487760785196069
2203545613.0,0.6379413303251572
2203527273.0,0.7946028598356345
2203559744.0,0.6444790091064302
2203558556.0,0.547765257932849
2203513202.0,0.5806740460883034
2203559899.0,0.653399932325824
2203559115.0,0.43641983247803906
2203559211.0,0.5956167052076708
2203559482.0,0.869145656701566
2203523505.0,0.2789638773086246
2203506216.0,0.5806740460883034
2203542350.0,1.3241024701797017
2203559339.0,0.4669059045846672
2203522439.0,0.7292356463012629
2203554486.0,0.4465142687799362
2203556373.0,0.04216259890462494
2203556760.0,0.8633065656123803
2203505364.0,0.55785795464042
2203524806.0,0.709605814256536
2203557581.0,0.1433750998603574
2203507681.0,0.5212473234721378
2203551358.0,0.3636560328578105
2203559367.0,0.6552045249843403
2203508367.0,0.8913139489895007
2203558431.0,0.6110866127366968
2203535000.0,0.5515040791956084
2203533207.0,0.7481376042854275
2203550112.0,0.4563307907101197
2203543569.0,1.1719033335361944
2203559865.0,0.46021752767146695
2203537305.0,0.47740983055258607
2203559643.0,0.11139704361882417
2203553957.0,0.48352048724141
2203548372.0,0.02610997932127822
2203555713.0,0.2796867026991763
2203537434.0,0.6380760246468345
2203509817.0,0.15793081494392192
2203557320.0,0.9758322981550409
2203542564.0,0.49510228907215403
2203523823.0,0.4751177705989475
2203547782.0,0.8255208635235243
2203558893.0,0.3777286723751541
2203458790.0,0.7764873365827997
2203527092.0,1.493377272499652
2203519871.0,0.6052108476107861
2203532497.0,0.9257537747153883
2203511183.0,0.4823122264689707
2203554078.0,0.371695564656189
2203554460.0,0.6773591336276684
2203547835.0,0.3862363550613175
2203550228.0,0.5210797489331516
2203538439.0,0.8011924431363994
2203483712.0,0.46702783853082647
2203556748.0,0.7916991422233983
2203526613.0,0.5494063767352336
2203549194.0,0.7987652674103305
2203528287.0,1.2364333892200816
2203532110.0,0.4323741201508427
2203548501.0,1.1536261761225033
2203549116.0,1.0912171097746681
2203558575.0,0.422081851679281
2203543239.0,0.6761973098749536
2203523230.0,0.45614558942777367
2203558050.0,0.35380587533824914
2203558982.0,0.16153944377322219
2203551902.0,0.8522169233709853
2203555570.0,0.36992573550868946
2203558910.0,0.700479517640744
2203558938.0,0.7134087486913795
2203557198.0,0.3609384725341911
2203496246.0,0.596951125221316
2203523813.0,1.117656991837411
2203554046.0,0.04186768940191286
2203505049.0,1.187535407609981
2203553237.0,0.4108558565080066
2203557075.0,0.8172434315323346
2203556406.0,0.28720092618410703
2203532048.0,0.6856249803971051
2203549151.0,0.7211702925984181
2203545207.0,0.41354247083781537
2203549069.0,0.4548706861528128
2203513808.0,0.7571693750199661
2203469528.0,0.8088742236321655
2203546408.0,0.265139976980806
2203514900.0,0.1393983701411194
2203541528.0,0.47499227980054
2203553753.0,0.30740760818740365
2203558954.0,0.16153944377322219
2203559195.0,0.3609384725341911
2203560058.0,0.37384383347518996
2203554380.0,0.5485487544077079
2203554766.0,0.36757161141091366
2203557374.0,0.6585473271102681
2203557269.0,0.33590520664470597
2203544974.0,0.5758929544381968
2203558993.0,0.869145656701566
2203518467.0,0.8160205648683448
2203557913.0,0.36757161141091366
2203520201.0,1.1567263099090603
2203486982.0,0.449006466371603
2203557018.0,0.3609384725341911
2203544231.0,0.3118329142950884
2203557066.0,0.2730722877341525
2203552598.0,0.45328166459045016
2203555081.0,0.3609384725341911
2203555507.0,0.06157547831121657
2203559928.0,0.23338128370276678
2203557261.0,0.05577991753677345
2203558679.0,0.43457119346516376
2203555702.0,0.5970841485615661
2203538889.0,0.650543175628934
2203558383.0,0.6139212419574561
2203559646.0,1.0343180133932715
2203558972.0,0.3742464680989683
2203556144.0,0.5899562075876794
2203555831.0,0.7968900841352733
2203520970.0,0.4553582980768716
2203539780.0,0.8491750939646694
2203550020.0,0.41354247083781537
2203547057.0,0.8180300034315898
2203463050.0,0.5005334189003506
2203555027.0,-0.05212212652797191
2203549402.0,0.3489619527923166
2203528278.0,0.5366266026248945
2203535002.0,0.423399652792626
2203555445.0,0.18151675045487836
2203522707.0,0.27056867106006394
2203559053.0,0.7916991422233983
2203553655.0,0.4120069536888271
2203506496.0,1.2442286722951377
2203555003.0,0.9811521456882252
2203552342.0,0.36677516693790735
2203558839.0,0.5626515464707337
2203541284.0,0.3204464591697653
2203558250.0,0.5804563152012618
2203559982.0,0.10343204737436716
2203549888.0,0.536641580843051
2203556761.0,1.0434020478132853
2203550446.0,0.7232237019150041
2203556496.0,0.449006466371603
2203546251.0,0.6273999460047488
2203524599.0,0.536641580843051
2203559861.0,0.4637130844555208
2203525279.0,0.47499227980054
2203546181.0,0.7496866840652198
2203556451.0,0.5207437971045028
2203556295.0,0.3952744606995954
2203556473.0,0.5598457024230412
2203555735.0,0.42436591557030545
2203534907.0,0.5518062360017162
2203552513.0,0.4996049378234126
2203555896.0,0.5544323614294593
2203529997.0,0.33939669904832837
2203520119.0,0.5344314405140531
2203505681.0,1.1157341641016434
2203497651.0,0.574863082011521
2203553229.0,0.6856249803971051
2203547103.0,0.6842398058160956
2203531961.0,0.23694302174926757
2203554645.0,0.4234855136482058
2203529725.0,0.34901008104505116
2203517277.0,0.835804407901458
2203549163.0,0.3251098223224846
2203552325.0,0.4890756893728362
2203559497.0,0.34901008104505116
2203539539.0,0.6036201416603529
2203558594.0,0.3691918855262918
2203554838.0,0.921111447953855
2203548116.0,0.45051593589000344
2203532052.0,0.744554524417075
2203556972.0,0.5970841485615661
2203535668.0,0.8522781752826103
2203522931.0,0.8659506366508679
2203553691.0,0.39551082243973185
2203528626.0,0.4779574915621719
2203553185.0,0.8646495546108605
2203475161.0,0.6625774686201947
2203559714.0,0.6814675829413362
2203540878.0,0.19532705871882083
2203524528.0,0.9819679026696135
2203554344.0,0.6890948748102783
2203535014.0,0.10794289328814864
2203538928.0,0.48579853531902
2203557932.0,0.5721276598041267
2203553715.0,0.7963996507441348
2203554328.0,0.5469762996585463
2203557195.0,0.5187189888171059
2203505378.0,0.2746361194722221
2203556513.0,-0.06163882299082878
2203512702.0,0.22702870154193847
2203553378.0,0.37216743401630314
2203506655.0,0.7232206892147671
2203558125.0,0.5231608290064835
2203520326.0,1.0289623389549396
2203548273.0,0.6066210928997405
2203513363.0,0.443447841719531
2203559959.0,0.23694302174926757
2203557996.0,0.6181507766295097
2203548888.0,0.49702131340455336
2203553977.0,0.7624157300028463
2203558094.0,0.4492798548891179
2203558353.0,0.37303959461597735
2203559601.0,0.449680632172242
2203520977.0,0.2524187571109125
2203554293.0,0.9301902797729509
2203486542.0,0.6490398054892121
2203541308.0,0.37085059848939406
2203554130.0,0.4632867311340778
2203531237.0,0.5080378134675089
2203552621.0,1.116825650674179
2203559914.0,0.5936723532148662
2203540103.0,0.2388329445715276
2203527261.0,1.3915141326823448
2203514679.0,2.4217425333926306
2203521500.0,0.4618869171296288
2203499629.0,0.7830888843773077
2203556821.0,0.3623581318963371
2203549201.0,0.7226302579781986
2203547263.0,0.5058615134524145
2203557553.0,0.627219900938878
2203547620.0,0.3885267531990572
2203553168.0,0.5753385467236961
2203559943.0,0.5678357532487217
2203557843.0,0.35644860259845984
2203557273.0,0.6490134836121368
2203550609.0,0.6595889662108457
2203532941.0,0.4108116375436192
2203511306.0,0.49115824750762477
2203550145.0,0.1540677855029788
2203552819.0,0.4944874757737967
2203553811.0,0.596757819953999
2203559471.0,0.13876184492757257
2203558829.0,0.2673492693384141
2203540681.0,0.7188951890172415
2203556912.0,1.0813369959056072
2203556778.0,0.2429451016132039
2203538907.0,1.0912171097746681
2203511955.0,1.1228879895751198
2203530633.0,0.4408479206697938
2203550674.0,0.9195337204563487
2203553681.0,0.4148859383559803
2203538266.0,0.9123921543188334
2203509354.0,0.6929339733447899
2203556135.0,0.28722055554222864
2203487614.0,0.5080378134675089
2203547414.0,0.6131671283455443
2203512219.0,1.0115483596189379
2203557407.0,0.7919815504064104
2203519997.0,0.715364532100841
2203559988.0,0.42168025066330633
2203550355.0,0.6945081541250123
2203557489.0,0.30934386457123186
2203537466.0,0.26052369347452126
2203534778.0,0.6961687598468009
2203515624.0,0.5780025884706508
2203495418.0,0.5358622051476205
2203555310.0,0.12492395255304341
2203542952.0,0.3821338026799484
2203548163.0,1.2875922256410954
2203553680.0,0.5462649746321537
2203541989.0,1.3112892046271096
2203482013.0,0.4110080413310205
2203550200.0,0.40934283295400736
2203491945.0,0.5910228519330384
2203551819.0,0.2789638773086246
2203477830.0,0.8758327335942013
2203555199.0,1.1648366486912933
2203542016.0,0.6514137401146486
2203547049.0,0.10343086610798775
2203552388.0,0.4465142687799362
2203547021.0,0.17213463238307888
2203558690.0,0.41788521718352817
2203519656.0,0.6052108476107861
2203559989.0,0.4048404448358189
2203559218.0,0.35637153878702654
2203531179.0,0.449006466371603
2203555578.0,-0.13661737464997192
2203547544.0,0.14422064225370937
2203550694.0,0.5588540357011658
2203516170.0,0.6471743141133096
2203547546.0,0.468440429906069
2203510095.0,0.40291706285081974
2203544019.0,0.4110080413310205
2203549605.0,0.4108558565080066
2203526934.0,0.6088043288750326
2203545494.0,0.3122496258417098
2203556676.0,-0.08396743414681551
2203559489.0,0.4374741427368276
2203555756.0,0.3340979087652693
2203529559.0,0.7269351152876725
2203549174.0,0.3609384725341911
2203557708.0,0.20337097429714107
2203558678.0,0.874447110126338
2203549940.0,0.8873615161912146
2203538564.0,0.6494310417958724
2203558976.0,0.4337525420919626
2203533429.0,0.49512556013453063
2203559937.0,0.4408479206697938
2203554868.0,0.21224846268447256
2203555231.0,0.4194539754276018
2203552883.0,1.0784641208816899
2203548661.0,0.49510228907215403
2203549689.0,0.13982615035321108
2203522447.0,0.4929434894577157
2203532036.0,0.3074396421917665
2203489112.0,0.36459997412610734
2203545639.0,0.13153809161730984
2203536003.0,0.6675791863153586
2203544653.0,0.25164412819495213
2203545872.0,0.443447841719531
2203555687.0,1.179888204234366
2203550837.0,0.31564436221846903
2203555449.0,0.4193311534887315
2203558890.0,0.9553179479873649
2203512949.0,0.6500554700584641
2203540785.0,1.0439176133902086
2203543835.0,0.18094192426016406
2203539017.0,0.11469920655414335
2203556322.0,0.48196046137734827
2203554635.0,0.4120069536888271
2203499854.0,0.2849724770413284
2203557986.0,0.4458812027371353
2203556134.0,0.9841736713139453
2203496895.0,0.5515040791956084
2203558841.0,0.6509911230915528
2203517183.0,0.4553582980768716
2203555977.0,0.41354247083781537
2203554326.0,0.35721470584909915
2203549880.0,0.5447006347393207
2203559430.0,0.4779574915621719
2203557942.0,1.078339171010989
2203548313.0,0.6646487212218486
2203542584.0,0.36316572130143787
2203554438.0,0.4458812027371353
2203557352.0,0.18191963227168179
2203558782.0,0.539380216340894
2203559496.0,0.7467932206432395
2203559490.0,0.28436870804165576
2203518480.0,0.4823122264689707
2203558113.0,0.3340979087652693
2203558603.0,0.1243018813397971
2203552252.0,-0.08396743414681551
2203559284.0,1.1425572448903816
2203535953.0,0.6814675829413362
2203557499.0,0.44463022162152077
2203509078.0,1.23052768602717
2203553855.0,0.5540129454661203
2203560024.0,0.3867549206653212
2203528576.0,0.6490525364384823
2203559183.0,0.27509507001863337
2203558784.0,0.04120816167759352
2203555173.0,0.18338677752381094
2203556957.0,0.4284094833797631
2203559249.0,0.4420628263009083
2203513046.0,0.8751821397032039
2203548828.0,0.3007802999959248
2203558340.0,0.2803739969176191
2203532960.0,0.3755716564488838
2203526979.0,0.2952546054500486
2203559929.0,0.4408479206697938
2203556516.0,0.44282063158110774
2203543330.0,0.5932546818194667
2203559955.0,0.6611476037089422
2203540313.0,0.536641580843051
2203553308.0,0.4108558565080066
2203558768.0,0.4193311534887315
2203544770.0,0.6621452235159377
2203530566.0,0.6353431923148704
2203559325.0,0.7863136078780223
2203529112.0,0.7393918571514295
2203559994.0,1.5261399418380264
2203542232.0,0.8641645032701171
2203464630.0,0.5014632380289014
2203558215.0,0.39900114479131893
2203506119.0,1.007255446312366
2203525682.0,0.5932322749161576
2203521159.0,0.30311981688709344
2203475785.0,0.5525293524079559
2203552319.0,0.7535945822857133
2203559645.0,0.546201689067031
2203473183.0,0.5780025884706508
2203559045.0,0.35380587533824914
2203479622.0,0.41299459813714784
2203557162.0,0.5970841485615661
2203482114.0,0.4374741427368276
2203559703.0,0.6414406790595903
2203557497.0,0.2657252761666394
2203498524.0,0.41213635173930263
2203555497.0,0.6896013295513578
2203557923.0,0.34901008104505116
2203504202.0,0.45328166459045016
2203539329.0,0.48352048724141
2203559935.0,0.2575899854783655
2203555200.0,0.4194539754276018
2203554271.0,0.4236018123711347
2203537632.0,0.6592553876296122
2203537586.0,0.30700593143585
2203548848.0,0.4301975068497059
2203554428.0,0.4628601931685427
2203548725.0,0.7095038851685399
2203559444.0,0.468440429906069
2203559175.0,0.2104707970474331
2203508371.0,0.5676238609209258
2203559669.0,0.5672502326393659
2203478670.0,0.7795268706631447
2203526260.0,0.8051680377870093
2203554896.0,0.7285745477440045
2203556096.0,0.44215764826936693
2203553829.0,0.3559692367064775
2203525993.0,0.13798880957854545
2203557605.0,0.33148983972500234
2203559067.0,0.536641580843051
2203555365.0,0.35668965109222284
2203508717.0,0.18094192426016406
2203555975.0,0.41354247083781537
2203558772.0,0.33048103469894635
2203559895.0,0.6222664118940162
2203559008.0,0.5525293524079559
2203557802.0,0.5158691758976439
2203559315.0,0.7420199009204719
2203556515.0,0.16313971476701336
2203554744.0,0.8160205648683448
2203555016.0,0.23711536447798692
2203559415.0,0.7043418733867329
2203554556.0,0.18684533519297916
2203538005.0,0.7343297683647924
2203551368.0,0.7185273011694324
2203528403.0,0.3084551275671571
2203547046.0,0.4447733042012131
2203535039.0,0.3340979087652693
2203539333.0,0.48352048724141
2203557671.0,0.41354247083781537
2203559773.0,0.371695564656189
2203454651.0,1.1657892367884322
2203542059.0,0.2743071614361427
2203542728.0,0.8602359889301225
2203554662.0,0.5337483570425592
2203547922.0,0.4412180087867304
2203525290.0,0.2060885126426566
2203545328.0,0.5063198432690726
2203554549.0,0.5780025884706508
2203556052.0,0.4548706861528128
2203557535.0,-0.0803484274649364
2203555049.0,0.39201253474093006
2203551731.0,0.6503262011381019
2203556347.0,0.7621425831757255
2203559419.0,0.9638560389537392
2203556172.0,0.7657565823274338
2203559848.0,0.5956167052076708
2203544329.0,0.4126205800133705
2203545558.0,0.449680632172242
2203559986.0,0.5932322749161576
2203511015.0,0.5888835302384064
2203559254.0,0.41354247083781537
2203527284.0,1.231751880096028
2203526383.0,0.32141366544117395
2203555834.0,0.16358679070677742
2203553765.0,0.5684185746259495
2203549762.0,0.4117769326748366
2203559122.0,0.536813267729278
2203527789.0,0.726966334635981
2203557675.0,0.4324259607579729
2203559352.0,0.5868555174797875
2203550384.0,0.314235337789141
2203522917.0,0.5144980731040005
2203546400.0,0.3609384725341911
2203548825.0,0.46040158999442204
2203517343.0,0.3598734343738304
2203547254.0,0.6227543354337063
2203546728.0,0.319292617035652
2203513103.0,0.7649156681255276
2203516496.0,0.4108116375436192
2203552740.0,0.6154135194734333
2203524515.0,0.7706250218601298
2203518288.0,0.4108558565080066
2203524540.0,0.23307170927862692
2203557507.0,0.715364532100841
2203559245.0,0.7362439824721381
2203535511.0,0.6638137582513216
2203551338.0,0.6121013776174722
2203554677.0,0.7241050080164977
2203488009.0,1.6080466135186235
2203458559.0,1.4321949048921458
2203549842.0,0.30700593143585
2203558413.0,0.7530759035398695
2203552843.0,0.536641580843051
2203498842.0,0.29988085037850093
2203553998.0,0.3799270177202008
2203558152.0,0.27977773558149366
2203472261.0,0.5080378134675089
2203559622.0,0.4576756363668832
2203555978.0,1.48433571203139
2203526995.0,0.35644860259845984
2203558966.0,0.6625774686201947
2203555493.0,0.3305827490503118
2203504931.0,0.5358622051476205
2203542382.0,0.3691918855262918
2203557505.0,0.016502299488049574
2203557806.0,0.48579853531902
2203559170.0,0.7043418733867329
2203511884.0,0.21356076667503668
2203537277.0,0.4110080413310205
2203554091.0,0.11263012458599665
2203559488.0,0.20224786993783456
2203559438.0,0.23183810563106244
2203504248.0,0.4108558565080066
2203558516.0,0.5487760785196069
2203546550.0,0.4371789287711684
2203527135.0,0.1944338862807411
2203516776.0,0.6197240333562934
2203558625.0,0.6831492681685706
2203531749.0,0.671084052107892
2203502245.0,0.08317597666552545
2203554566.0,0.4637630014805889
2203559450.0,0.7040898146902418
2203558759.0,0.46751801464126796
2203554577.0,0.9815130663850853
2203501643.0,0.4414830330074044
2203556571.0,0.7000744982769768
2203545621.0,1.1664585439168187
2203537860.0,0.5970841485615661
2203553242.0,0.3304510032011345
2203504615.0,0.6414406790595903
2203534781.0,0.6933166932963075
2203552998.0,0.9560973900183225
2203552955.0,0.606536371588683
2203524680.0,0.5211723708450572
2203543579.0,0.3456131145961313
2203458546.0,0.20963784017341466
2203556140.0,0.4465142687799362
2203541248.0,0.4311339245025738
2203520600.0,0.7496568675692359
2203509713.0,0.9572223822079198
2203520539.0,0.536641580843051
2203547977.0,0.5671926385550065
2203554742.0,0.26992681394552215
2203523016.0,0.8849500099903944
2203530797.0,0.5153985907430689
2203534322.0,0.34820984475689376
2203512491.0,0.5358622051476205
2203527946.0,0.4946263803156445
2203543537.0,0.6722579992045224
2203542194.0,0.47944616822177255
2203557619.0,0.268502562720474
2203552142.0,0.7419375688296114
2203546405.0,0.06876416533131537
2203556403.0,0.33048103469894635
2203507195.0,0.4678537985112857
2203506275.0,0.8233879121177965
2203559099.0,0.5750325807459953
2203531553.0,-0.03939508572097485
2203528912.0,0.5970841485615661
2203536852.0,0.8221561231201829
2203532877.0,0.6286891165405841
2203550069.0,0.33431230774976145
2203484767.0,0.04748883977324405
2203555314.0,0.3218483634937623
2203552663.0,0.29644279386842726
2203545968.0,0.16358679070677742
